ID,kwh
2024-09-28_consumer_device_13_data_user_11,1.12638470871194
2024-09-29_consumer_device_13_data_user_11,1.235064246119704
2024-09-30_consumer_device_13_data_user_11,1.362081332417959
2024-10-01_consumer_device_13_data_user_11,1.445979516329839
2024-10-02_consumer_device_13_data_user_11,1.556291329506709
2024-10-03_consumer_device_13_data_user_11,1.6044985240242768
2024-10-04_consumer_device_13_data_user_11,1.7527712048185875
2024-10-05_consumer_device_13_data_user_11,1.9115056876662055
2024-10-06_consumer_device_13_data_user_11,1.9944807139789005
2024-10-07_consumer_device_13_data_user_11,2.1542635772550467
2024-10-08_consumer_device_13_data_user_11,2.3067642258131733
2024-10-09_consumer_device_13_data_user_11,2.396817919926391
2024-10-10_consumer_device_13_data_user_11,2.468521765565242
2024-10-11_consumer_device_13_data_user_11,2.532619171457343
2024-10-12_consumer_device_13_data_user_11,2.3171181594965184
2024-10-13_consumer_device_13_data_user_11,2.1529868473395037
2024-10-14_consumer_device_13_data_user_11,2.0042106259610555
2024-10-15_consumer_device_13_data_user_11,2.0149826861714377
2024-10-16_consumer_device_13_data_user_11,1.9302555291063406
2024-10-17_consumer_device_13_data_user_11,1.8648926167364561
2024-10-18_consumer_device_13_data_user_11,1.9069880571232196
2024-10-19_consumer_device_13_data_user_11,1.950006871704499
2024-10-20_consumer_device_13_data_user_11,2.064088708852357
2024-10-21_consumer_device_13_data_user_11,1.767973326039322
2024-10-22_consumer_device_13_data_user_11,1.828132879269248
2024-10-23_consumer_device_13_data_user_11,1.8801074821576311
2024-10-24_consumer_device_13_data_user_11,1.9911640094086986
2024-09-24_consumer_device_13_data_user_12,0.622065028130224
2024-09-25_consumer_device_13_data_user_12,0.862907706922541
2024-09-26_consumer_device_13_data_user_12,1.0344734306744763
2024-09-27_consumer_device_13_data_user_12,1.1816136675653648
2024-09-28_consumer_device_13_data_user_12,1.2349161976829521
2024-09-29_consumer_device_13_data_user_12,1.353129778188736
2024-09-30_consumer_device_13_data_user_12,1.490259860801546
2024-10-01_consumer_device_13_data_user_12,1.5804422723821494
2024-10-02_consumer_device_13_data_user_12,1.6983756087361206
2024-10-03_consumer_device_13_data_user_12,1.7558911026572455
2024-10-04_consumer_device_13_data_user_12,1.916165870466248
2024-10-05_consumer_device_13_data_user_12,2.086885078428633
2024-10-06_consumer_device_13_data_user_12,2.1761296118892144
2024-10-07_consumer_device_13_data_user_12,2.3466315360878056
2024-10-08_consumer_device_13_data_user_12,2.509841470685587
2024-10-09_consumer_device_13_data_user_12,2.606348281053375
2024-10-10_consumer_device_13_data_user_12,2.6829808140932982
2024-10-11_consumer_device_13_data_user_12,2.7513900086713994
2024-10-12_consumer_device_13_data_user_12,2.5238816609966404
2024-10-13_consumer_device_13_data_user_12,2.3498496690439516
2024-10-14_consumer_device_13_data_user_12,2.1919451690307055
2024-10-15_consumer_device_13_data_user_12,2.2037009549888396
2024-10-16_consumer_device_13_data_user_12,2.113576425251555
2024-10-17_consumer_device_13_data_user_12,2.044224361409693
2024-10-18_consumer_device_13_data_user_12,2.0892496819586683
2024-10-19_consumer_device_13_data_user_12,2.135151039368523
2024-10-20_consumer_device_13_data_user_12,2.2566937466170596
2024-10-21_consumer_device_13_data_user_12,1.9423524975875992
2024-10-22_consumer_device_13_data_user_12,2.006505674547617
2024-10-23_consumer_device_13_data_user_12,2.061895499148522
2024-10-24_consumer_device_13_data_user_12,2.180189459445442
2024-09-24_consumer_device_13_data_user_13,1.0184334000198003
2024-09-25_consumer_device_13_data_user_13,1.3844044549006178
2024-09-26_consumer_device_13_data_user_13,1.6445017139565266
2024-09-27_consumer_device_13_data_user_13,1.847189953140605
2024-09-28_consumer_device_13_data_user_13,1.9212712747642136
2024-09-29_consumer_device_13_data_user_13,2.0875760545774544
2024-09-30_consumer_device_13_data_user_13,2.2685090108433896
2024-10-01_consumer_device_13_data_user_13,2.382858588341567
2024-10-02_consumer_device_13_data_user_13,2.5248449970080427
2024-10-03_consumer_device_13_data_user_13,2.6648705430377655
2024-10-04_consumer_device_13_data_user_13,2.878647992111153
2024-10-05_consumer_device_13_data_user_13,3.0962358589618004
2024-10-06_consumer_device_13_data_user_13,3.2100371928564058
2024-10-07_consumer_device_13_data_user_13,3.4115194092223264
2024-10-08_consumer_device_13_data_user_13,3.6100641252487238
2024-10-09_consumer_device_13_data_user_13,3.7289920292827046
2024-10-10_consumer_device_13_data_user_13,3.820953580000739
2024-10-11_consumer_device_13_data_user_13,3.9019327831027883
2024-10-12_consumer_device_13_data_user_13,3.6621454528104174
2024-10-13_consumer_device_13_data_user_13,3.4696608224549093
2024-10-14_consumer_device_13_data_user_13,3.293176993951434
2024-10-15_consumer_device_13_data_user_13,3.3101660030447557
2024-10-16_consumer_device_13_data_user_13,3.2070652925560243
2024-10-17_consumer_device_13_data_user_13,3.1298064686123275
2024-10-18_consumer_device_13_data_user_13,3.184269207702203
2024-10-19_consumer_device_13_data_user_13,3.238470748878207
2024-10-20_consumer_device_13_data_user_13,3.379816229073329
2024-10-21_consumer_device_13_data_user_13,3.0278034458470997
2024-10-22_consumer_device_13_data_user_13,3.1031127874423343
2024-10-23_consumer_device_13_data_user_13,3.167718728638352
2024-10-24_consumer_device_13_data_user_13,3.3049821659665555
2024-09-24_consumer_device_13_data_user_2,0.14664893837487764
2024-09-25_consumer_device_13_data_user_2,0.2035273217332445
2024-09-26_consumer_device_13_data_user_2,0.24411329811792956
2024-09-27_consumer_device_13_data_user_2,0.28122471278414807
2024-09-28_consumer_device_13_data_user_2,0.29459440112693347
2024-09-29_consumer_device_13_data_user_2,0.3240184954696096
2024-09-30_consumer_device_13_data_user_2,0.35950561723968877
2024-10-01_consumer_device_13_data_user_2,0.383367830469929
2024-10-02_consumer_device_13_data_user_2,0.4154264258843061
2024-10-03_consumer_device_13_data_user_2,0.4230607030674477
2024-10-04_consumer_device_13_data_user_2,0.4642765591094141
2024-10-05_consumer_device_13_data_user_2,0.5093222566357077
2024-10-06_consumer_device_13_data_user_2,0.5328638562453679
2024-10-07_consumer_device_13_data_user_2,0.5796414155758025
2024-10-08_consumer_device_13_data_user_2,0.623776427656721
2024-10-09_consumer_device_13_data_user_2,0.6497010131140529
2024-10-10_consumer_device_13_data_user_2,0.6705665125390379
2024-10-11_consumer_device_13_data_user_2,0.6893188908758241
2024-10-12_consumer_device_13_data_user_2,0.6236167787289415
2024-10-13_consumer_device_13_data_user_2,0.5743821761942284
2024-10-14_consumer_device_13_data_user_2,0.5299177391071738
2024-10-15_consumer_device_13_data_user_2,0.5327928735729756
2024-10-16_consumer_device_13_data_user_2,0.5076827595230475
2024-10-17_consumer_device_13_data_user_2,0.4881252290672947
2024-10-18_consumer_device_13_data_user_2,0.5003360151427961
2024-10-19_consumer_device_13_data_user_2,0.5129336832049868
2024-10-20_consumer_device_13_data_user_2,0.5465370793161073
2024-10-21_consumer_device_13_data_user_2,0.4580990039714791
2024-10-22_consumer_device_13_data_user_2,0.4757561363216752
2024-10-23_consumer_device_13_data_user_2,0.491048331562811
2024-10-24_consumer_device_13_data_user_2,0.5237878942297979
2024-09-24_consumer_device_13_data_user_3,0.10847844048485336
2024-09-25_consumer_device_13_data_user_3,0.15050554246039322
2024-09-26_consumer_device_13_data_user_3,0.18046269844524854
2024-09-27_consumer_device_13_data_user_3,0.2067921220150937
2024-09-28_consumer_device_13_data_user_3,0.21630961464594498
2024-09-29_consumer_device_13_data_user_3,0.23735457815976665
2024-09-30_consumer_device_13_data_user_3,0.2621418537263277
2024-10-01_consumer_device_13_data_user_3,0.27858805291810407
2024-10-02_consumer_device_13_data_user_3,0.3003311688476015
2024-10-03_consumer_device_13_data_user_3,0.30872209264963224
2024-10-04_consumer_device_13_data_user_3,0.3376208136243462
2024-10-05_consumer_device_13_data_user_3,0.36871918706873996
2024-10-06_consumer_device_13_data_user_3,0.38497430790246223
2024-10-07_consumer_device_13_data_user_3,0.41652802205571526
2024-10-08_consumer_device_13_data_user_3,0.446554672697588
2024-10-09_consumer_device_13_data_user_3,0.46426181413487577
2024-10-10_consumer_device_13_data_user_3,0.4783997872634844
2024-10-11_consumer_device_13_data_user_3,0.4910554667323523
2024-10-12_consumer_device_13_data_user_3,0.44804332434301497
2024-10-13_consumer_device_13_data_user_3,0.4154245614799596
2024-10-14_consumer_device_13_data_user_3,0.3858859978554132
2024-10-15_consumer_device_13_data_user_3,0.38796472609339605
2024-10-16_consumer_device_13_data_user_3,0.37117965556523647
2024-10-17_consumer_device_13_data_user_3,0.35819832129021767
2024-10-18_consumer_device_13_data_user_3,0.36649159205189874
2024-10-19_consumer_device_13_data_user_3,0.37498752071179364
2024-10-20_consumer_device_13_data_user_3,0.3975520014170183
2024-10-21_consumer_device_13_data_user_3,0.3387708765802222
2024-10-22_consumer_device_13_data_user_3,0.35065894918822965
2024-10-23_consumer_device_13_data_user_3,0.36093611649002655
2024-10-24_consumer_device_13_data_user_3,0.3829069699746369
2024-09-24_consumer_device_13_data_user_4,4.028685920419626
2024-09-25_consumer_device_13_data_user_4,5.470681689360425
2024-09-26_consumer_device_13_data_user_4,6.494938083229697
2024-09-27_consumer_device_13_data_user_4,7.273638324310519
2024-09-28_consumer_device_13_data_user_4,7.558938829320007
2024-09-29_consumer_device_13_data_user_4,8.201502528139853
2024-09-30_consumer_device_13_data_user_4,8.888241452477306
2024-10-01_consumer_device_13_data_user_4,9.317164610233606
2024-10-02_consumer_device_13_data_user_4,9.841123182675343
2024-10-03_consumer_device_13_data_user_4,10.443041641619834
2024-10-04_consumer_device_13_data_user_4,11.256976918683758
2024-10-05_consumer_device_13_data_user_4,12.074424095133601
2024-10-06_consumer_device_13_data_user_4,12.50202336407949
2024-10-07_consumer_device_13_data_user_4,13.240966262900491
2024-10-08_consumer_device_13_data_user_4,13.976100760385139
2024-10-09_consumer_device_13_data_user_4,14.418264539866746
2024-10-10_consumer_device_13_data_user_4,14.757259492037456
2024-10-11_consumer_device_13_data_user_4,15.054425194909282
2024-10-12_consumer_device_13_data_user_4,14.210633941068243
2024-10-13_consumer_device_13_data_user_4,13.52083986171102
2024-10-14_consumer_device_13_data_user_4,12.885980243222257
2024-10-15_consumer_device_13_data_user_4,12.95208624775458
2024-10-16_consumer_device_13_data_user_4,12.578129841761793
2024-10-17_consumer_device_13_data_user_4,12.300537621121869
2024-10-18_consumer_device_13_data_user_4,12.501822227129656
2024-10-19_consumer_device_13_data_user_4,12.700559029216087
2024-10-20_consumer_device_13_data_user_4,13.216150357565915
2024-10-21_consumer_device_13_data_user_4,11.948977130359902
2024-10-22_consumer_device_13_data_user_4,12.224562918281304
2024-10-23_consumer_device_13_data_user_4,12.460467167243044
2024-10-24_consumer_device_13_data_user_4,12.960789465424275
2024-09-24_consumer_device_13_data_user_5,1.4662661320928216
2024-09-25_consumer_device_13_data_user_5,2.032551824908688
2024-09-26_consumer_device_13_data_user_5,2.4349981064468587
2024-09-27_consumer_device_13_data_user_5,2.748092630138612
2024-09-28_consumer_device_13_data_user_5,2.8625453205194322
2024-09-29_consumer_device_13_data_user_5,3.11953582705649
2024-09-30_consumer_device_13_data_user_5,3.398799644559018
2024-10-01_consumer_device_13_data_user_5,3.5751574264726598
2024-10-02_consumer_device_13_data_user_5,3.7939068274415018
2024-10-03_consumer_device_13_data_user_5,4.011923665285491
2024-10-04_consumer_device_13_data_user_5,4.341949887203632
2024-10-05_consumer_device_13_data_user_5,4.677563215711627
2024-10-06_consumer_device_13_data_user_5,4.853095135722602
2024-10-07_consumer_device_13_data_user_5,5.16338325287205
2024-10-08_consumer_device_13_data_user_5,5.469334622892601
2024-10-09_consumer_device_13_data_user_5,5.652647782885962
2024-10-10_consumer_device_13_data_user_5,5.794317359370466
2024-10-11_consumer_device_13_data_user_5,5.919032156627127
2024-10-12_consumer_device_13_data_user_5,5.550710347985026
2024-10-13_consumer_device_13_data_user_5,5.254712554312642
2024-10-14_consumer_device_13_data_user_5,4.983255731482651
2024-10-15_consumer_device_13_data_user_5,5.00952129246754
2024-10-16_consumer_device_13_data_user_5,4.850855362830849
2024-10-17_consumer_device_13_data_user_5,4.732029304026793
2024-10-18_consumer_device_13_data_user_5,4.815944792884123
2024-10-19_consumer_device_13_data_user_5,4.899415325435268
2024-10-20_consumer_device_13_data_user_5,5.1170160690525694
2024-10-21_consumer_device_13_data_user_5,4.575547275756339
2024-10-22_consumer_device_13_data_user_5,4.691509232277207
2024-10-23_consumer_device_13_data_user_5,4.790976205007705
2024-10-24_consumer_device_13_data_user_5,5.0022824866715
2024-09-24_consumer_device_13_data_user_6,1.4969467888065466
2024-09-25_consumer_device_13_data_user_6,2.0750678630919532
2024-09-26_consumer_device_13_data_user_6,2.485915923702595
2024-09-27_consumer_device_13_data_user_6,2.8052306523449704
2024-09-28_consumer_device_13_data_user_6,2.921968381232561
2024-09-29_consumer_device_13_data_user_6,3.1841237222761194
2024-09-30_consumer_device_13_data_user_6,3.4687993817253933
2024-10-01_consumer_device_13_data_user_6,3.6484918803692716
2024-10-02_consumer_device_13_data_user_6,3.871237044858378
2024-10-03_consumer_device_13_data_user_6,4.094625068088052
2024-10-04_consumer_device_13_data_user_6,4.431088080522103
2024-10-05_consumer_device_13_data_user_6,4.7730682883662086
2024-10-06_consumer_device_13_data_user_6,4.9519312381210705
2024-10-07_consumer_device_13_data_user_6,5.267812749428771
2024-10-08_consumer_device_13_data_user_6,5.579392920560998
2024-10-09_consumer_device_13_data_user_6,5.766108276675175
2024-10-10_consumer_device_13_data_user_6,5.910359748574635
2024-10-11_consumer_device_13_data_user_6,6.037325511532635
2024-10-12_consumer_device_13_data_user_6,5.662945325428695
2024-10-13_consumer_device_13_data_user_6,5.361875109297422
2024-10-14_consumer_device_13_data_user_6,5.085727112522993
2024-10-15_consumer_device_13_data_user_6,5.112528089036373
2024-10-16_consumer_device_13_data_user_6,4.951069961890406
2024-10-17_consumer_device_13_data_user_6,4.830195776852305
2024-10-18_consumer_device_13_data_user_6,4.9156490889019056
2024-10-19_consumer_device_13_data_user_6,5.000623496769866
2024-10-20_consumer_device_13_data_user_6,5.222101180248032
2024-10-21_consumer_device_13_data_user_6,4.671260494059392
2024-10-22_consumer_device_13_data_user_6,4.789302823803793
2024-10-23_consumer_device_13_data_user_6,4.890545869221834
2024-10-24_consumer_device_13_data_user_6,5.105610764236913
2024-09-24_consumer_device_13_data_user_7,1.794366480076358
2024-09-25_consumer_device_13_data_user_7,2.445033680350635
2024-09-26_consumer_device_13_data_user_7,2.9075777856771157
2024-09-27_consumer_device_13_data_user_7,3.2718146278814575
2024-09-28_consumer_device_13_data_user_7,3.404806825976024
2024-09-29_consumer_device_13_data_user_7,3.702953352598418
2024-09-30_consumer_device_13_data_user_7,4.029724048520338
2024-10-01_consumer_device_13_data_user_7,4.237233372786602
2024-10-02_consumer_device_13_data_user_7,4.496572250225396
2024-10-03_consumer_device_13_data_user_7,4.735771838484394
2024-10-04_consumer_device_13_data_user_7,5.12136832412508
2024-10-05_consumer_device_13_data_user_7,5.515974809141125
2024-10-06_consumer_device_13_data_user_7,5.722346866699587
2024-10-07_consumer_device_13_data_user_7,6.0912427713836905
2024-10-08_consumer_device_13_data_user_7,6.453406736055805
2024-10-09_consumer_device_13_data_user_7,6.6699886130338975
2024-10-10_consumer_device_13_data_user_7,6.838027150688075
2024-10-11_consumer_device_13_data_user_7,6.986259451049295
2024-10-12_consumer_device_13_data_user_7,6.540304290802816
2024-10-13_consumer_device_13_data_user_7,6.184743444330666
